date,timestamp,station,value
2025-06-02,2025-06-02 13:49:09,SP_08169009_6_48,
2025-06-02,2025-06-02 13:49:09,SP_08301004_6_48,
2025-06-02,2025-06-02 13:49:09,SP_08089005_6_48,
2025-06-02,2025-06-02 13:49:09,SP_15030027_6_48,0.036857146769762
2025-06-02,2025-06-02 13:49:09,SPO-PT03082_00010_100,0.0365892276167869
2025-06-02,2025-06-02 13:49:09,SP_30016020_6_48,0.0294028036296367
2025-06-02,2025-06-02 13:54:09,GB_SamplingPoint_61573,0.0344063900411129
2025-06-02,2025-06-02 13:54:09,GB_SamplingPoint_127,0.0342404916882514
2025-06-02,2025-06-02 13:54:09,GB_SamplingPoint_107,0.0366268455982208
2025-06-02,2025-06-02 13:54:09,GB_SamplingPoint_205,0.0304473619908094
2025-06-02,2025-06-02 13:54:09,GB_SamplingPoint_112,0.0384120978415012
2025-06-02,2025-06-02 13:54:09,SPO-FR04055_10,
2025-06-03,2025-06-03 00:19:09,SPO-EE0018A_00010_100,
2025-06-03,2025-06-03 00:24:09,SPO-DK0045A_00010_100,
2025-06-03,2025-06-03 01:59:09,SPO-EE0018A_00010_100,
2025-06-03,2025-06-03 02:04:09,GB_SamplingPoint_205,
2025-06-03,2025-06-03 02:04:09,SPO-DK0045A_00010_100,
2025-06-03,2025-06-03 02:04:09,SPO-LU0101A_00010_100,
2025-06-03,2025-06-03 02:04:09,GB_SamplingPoint_61573,
2025-06-03,2025-06-03 02:04:09,GB_SamplingPoint_107,
2025-06-03,2025-06-03 02:04:09,SPO-FR04055_10,
2025-06-03,2025-06-03 02:04:09,GB_SamplingPoint_127,
2025-06-03,2025-06-03 02:04:09,GB_SamplingPoint_112,
2025-06-03,2025-06-03 03:44:09,GB_SamplingPoint_61573,
2025-06-03,2025-06-03 03:44:09,GB_SamplingPoint_107,
2025-06-03,2025-06-03 03:44:09,GB_SamplingPoint_205,
2025-06-03,2025-06-03 03:44:09,GB_SamplingPoint_112,
2025-06-03,2025-06-03 10:14:09,SPO-EE0018A_00010_100,0.0303218588232994
2025-06-03,2025-06-03 11:49:09,SP_08169009_6_48,
2025-06-03,2025-06-03 11:49:09,SP_08019054_6_48,
2025-06-03,2025-06-03 11:49:09,SP_08019057_6_48,
2025-06-03,2025-06-03 11:49:09,SPO-CH0010A_00010_500,0.0313177965581417
2025-06-03,2025-06-03 11:49:09,SPO-GR0031A_00010_131,0.0368129312992095
2025-06-03,2025-06-03 11:49:09,SPO-CH0005A_00010_502,0.033388901501894
2025-06-03,2025-06-03 11:49:09,SP_08301004_6_48,
2025-06-03,2025-06-03 11:49:09,SPO-FR03043_10,0.0306337717920541
2025-06-03,2025-06-03 11:49:09,SPO-GR0022A_00010_101,0.0333530455827713
2025-06-03,2025-06-03 11:54:09,GB_SamplingPoint_205,0.0560948401689529
2025-06-03,2025-06-03 11:54:09,GB_SamplingPoint_112,0.0477607101202011
2025-06-03,2025-06-03 11:54:09,SPO-EE0018A_00010_100,0.0306875202804803
2025-06-03,2025-06-03 11:54:09,SPO-FR04055_10,0.045404527336359
2025-06-03,2025-06-03 11:54:09,SPO-DK0045A_00010_100,0.0414776466786861
2025-06-03,2025-06-03 11:54:09,SPO-LU0101A_00010_100,0.0373500026762485
2025-06-03,2025-06-03 11:54:09,GB_SamplingPoint_127,0.0494733825325965
2025-06-03,2025-06-03 11:54:09,GB_SamplingPoint_61573,0.0430094897747039
2025-06-03,2025-06-03 11:54:09,GB_SamplingPoint_107,0.0438424423336982
2025-06-03,2025-06-03 13:29:09,SPO-FR03043_10,0.0274215452373027
2025-06-03,2025-06-03 13:29:09,SP_28092005_6_48,0.028356060385704
2025-06-03,2025-06-03 13:29:09,SP_30016020_6_48,0.0314298532903194
2025-06-03,2025-06-03 13:29:09,SP_08169009_6_48,0.0304727051407098
2025-06-03,2025-06-03 13:29:09,SP_28079035_6_48,0.0306752510368824
2025-06-03,2025-06-03 13:29:09,SPO-PT03083_00010_100,0.063407115638256
2025-06-03,2025-06-03 13:29:09,SP_08019057_6_48,0.0320808328688144
2025-06-03,2025-06-03 13:29:09,SP_15030027_6_48,0.0511903390288353
2025-06-03,2025-06-03 13:29:09,SP_08019054_6_48,
2025-06-03,2025-06-03 13:29:09,SP_08089005_6_48,0.0304727051407098
2025-06-03,2025-06-03 13:29:09,SPO-PT03082_00010_100,0.0672708377242088
2025-06-03,2025-06-03 13:29:09,SPO-PT03071_00010_100,0.0661784633994102
2025-06-03,2025-06-03 13:29:09,SP_08301004_6_48,0.0304727051407098
2025-06-03,2025-06-03 13:34:09,GB_SamplingPoint_112,0.047411423176527
2025-06-03,2025-06-03 13:34:09,GB_SamplingPoint_107,0.0493385605514049
2025-06-03,2025-06-03 13:34:09,SPO-FR04055_10,0.0562449507415294
2025-06-03,2025-06-03 13:34:09,SPO-LU0101A_00010_100,0.0347135663032531
2025-06-03,2025-06-03 13:34:09,SPO-CH0010A_00010_500,
2025-06-03,2025-06-03 13:34:09,GB_SamplingPoint_205,
2025-06-03,2025-06-03 13:34:09,GB_SamplingPoint_127,0.0466533228754997
2025-06-03,2025-06-03 13:34:09,GB_SamplingPoint_61573,0.0393243320286273
2025-06-04,2025-06-04 00:04:09,SPO-EE0018A_00010_100,
2025-06-04,2025-06-04 01:44:09,GB_SamplingPoint_107,
2025-06-04,2025-06-04 01:44:09,GB_SamplingPoint_61573,
2025-06-04,2025-06-04 01:44:09,SPO-EE0018A_00010_100,
2025-06-04,2025-06-04 01:44:09,GB_SamplingPoint_112,
2025-06-04,2025-06-04 01:44:09,GB_SamplingPoint_127,
2025-06-04,2025-06-04 01:44:09,SPO-LU0101A_00010_100,
2025-06-04,2025-06-04 01:44:09,GB_SamplingPoint_205,
2025-06-04,2025-06-04 01:44:09,SPO-DK0045A_00010_100,
2025-06-04,2025-06-04 03:24:09,GB_SamplingPoint_205,
2025-06-04,2025-06-04 03:24:09,GB_SamplingPoint_61573,
2025-06-04,2025-06-04 03:24:09,GB_SamplingPoint_112,
2025-06-04,2025-06-04 03:24:09,GB_SamplingPoint_127,
2025-06-04,2025-06-04 09:54:09,SPO-EE0018A_00010_100,0.0510086081922054
2025-06-04,2025-06-04 11:29:09,SPO-GR0022A_00010_101,0.0279069449752569
2025-06-04,2025-06-04 11:29:09,SPO-GR0031A_00010_131,0.0276542957872152
2025-06-04,2025-06-04 11:34:09,GB_SamplingPoint_61573,0.0256467554718256
2025-06-04,2025-06-04 11:34:09,SPO-CH0005A_00010_502,
2025-06-04,2025-06-04 11:34:09,SPO-CH0010A_00010_500,
2025-06-04,2025-06-04 11:34:09,GB_SamplingPoint_205,0.0538266934454441
2025-06-04,2025-06-04 11:34:09,SPO-DK0045A_00010_100,0.0445078834891319
2025-06-04,2025-06-04 11:34:09,SPO-LU0101A_00010_100,0.0382936932146549
2025-06-04,2025-06-04 11:34:09,SPO-FR04055_10,0.0394519232213497
2025-06-04,2025-06-04 11:34:09,GB_SamplingPoint_127,0.0613857731223106
2025-06-04,2025-06-04 11:34:09,SPO-EE0018A_00010_100,0.0409096293151378
2025-06-04,2025-06-04 13:09:09,SPO-PT03071_00010_100,0.0331931486725807
2025-06-04,2025-06-04 13:09:09,SPO-PT03082_00010_100,0.0331931486725807
2025-06-04,2025-06-04 13:09:09,SPO-PT03083_00010_100,0.0344235971570014
2025-06-04,2025-06-04 13:09:09,SP_08089005_6_48,0.0377620421350002
2025-06-04,2025-06-04 13:09:09,SP_08169009_6_48,0.0387365445494651
2025-06-04,2025-06-04 13:09:09,SP_08019054_6_48,0.0429203622043132
2025-06-04,2025-06-04 13:09:09,SP_30016020_6_48,0.0473377667367458
2025-06-04,2025-06-04 13:09:09,SP_08019057_6_48,0.0382404811680316
2025-06-04,2025-06-04 13:09:09,SP_28092005_6_48,0.0332429856061935
2025-06-04,2025-06-04 13:09:09,SP_08301004_6_48,0.0377620421350002
2025-06-04,2025-06-04 13:09:09,SP_28079035_6_48,0.0365535020828247
2025-06-04,2025-06-04 13:14:09,SP_08301004_6_48,
2025-06-04,2025-06-04 13:14:09,SPO-FR03043_10,0.0464422516524791
2025-06-04,2025-06-04 13:14:09,SPO-PT03071_00010_100,0.0331931486725807
2025-06-04,2025-06-04 13:14:09,SPO-PT03082_00010_100,0.0331931486725807
2025-06-04,2025-06-04 13:14:09,SP_28092005_6_48,0.0338999107480049
2025-06-04,2025-06-04 13:14:09,SP_08169009_6_48,0.0382404811680316
2025-06-04,2025-06-04 13:14:09,SP_15030027_6_48,0.0370912328362464
2025-06-04,2025-06-04 13:14:09,SP_08019057_6_48,0.0382404811680316
2025-06-04,2025-06-04 13:14:09,SP_28079035_6_48,0.0365535020828247
2025-06-04,2025-06-04 13:14:09,SP_08019054_6_48,0.0429203622043132
2025-06-04,2025-06-04 13:14:09,SP_08089005_6_48,
2025-06-04,2025-06-04 13:14:09,SPO-FR04055_10,0.0398455746471881
2025-06-04,2025-06-04 13:14:09,SPO-PT03083_00010_100,0.0344235971570014
2025-06-04,2025-06-04 13:14:09,GB_SamplingPoint_112,0.0435293838381767
2025-06-04,2025-06-04 13:14:09,GB_SamplingPoint_127,0.0403782166540622
2025-06-04,2025-06-04 13:14:09,SPO-CH0005A_00010_502,
2025-06-04,2025-06-04 13:14:09,GB_SamplingPoint_205,0.0494924709200859
2025-06-04,2025-06-04 13:14:09,GB_SamplingPoint_61573,0.0293416660279035
2025-06-04,2025-06-04 13:14:09,GB_SamplingPoint_107,0.042200569063425
2025-06-04,2025-06-04 13:14:09,SPO-LU0101A_00010_100,0.0365324281156063
2025-06-04,2025-06-04 13:14:09,SPO-CH0010A_00010_500,
2025-06-04,2025-06-04 23:44:09,SPO-EE0018A_00010_100,
2025-06-05,2025-06-05 01:24:09,SPO-EE0018A_00010_100,
2025-06-05,2025-06-05 01:24:09,GB_SamplingPoint_61573,
2025-06-05,2025-06-05 01:24:09,SPO-DK0045A_00010_100,
2025-06-05,2025-06-05 01:24:09,GB_SamplingPoint_127,
2025-06-05,2025-06-05 01:29:09,GB_SamplingPoint_205,
2025-06-05,2025-06-05 01:29:09,GB_SamplingPoint_107,
2025-06-05,2025-06-05 03:04:09,GB_SamplingPoint_61573,
2025-06-05,2025-06-05 03:09:09,SPO-FR04055_10,
2025-06-05,2025-06-05 03:09:09,GB_SamplingPoint_112,
2025-06-05,2025-06-05 03:09:09,GB_SamplingPoint_205,
2025-06-05,2025-06-05 03:09:09,SPO-LU0101A_00010_100,
2025-06-05,2025-06-05 03:09:09,GB_SamplingPoint_127,
2025-06-05,2025-06-05 03:09:09,GB_SamplingPoint_107,
2025-06-05,2025-06-05 11:09:09,SPO-GR0022A_00010_101,0.0324988700449466
2025-06-05,2025-06-05 11:09:09,SPO-GR0031A_00010_131,0.0268623884767293
2025-06-05,2025-06-05 11:14:09,SPO-DK0045A_00010_100,0.0434275269508361
2025-06-05,2025-06-05 11:14:09,SPO-CH0005A_00010_502,
2025-06-05,2025-06-05 11:14:09,SPO-EE0018A_00010_100,
2025-06-05,2025-06-05 11:19:09,GB_SamplingPoint_61573,0.0612539388239383
2025-06-05,2025-06-05 12:54:09,SP_08019057_6_48,0.0334219485521316
2025-06-05,2025-06-05 12:54:09,SP_08301004_6_48,0.0290999244898557
2025-06-05,2025-06-05 12:54:09,SP_08089005_6_48,0.0290999244898557
2025-06-05,2025-06-05 12:54:09,SP_30016020_6_48,0.0364418104290962
2025-06-05,2025-06-05 12:54:09,SP_28092005_6_48,0.0277784541249275
2025-06-05,2025-06-05 12:54:09,SPO-CH0010A_00010_500,
2025-06-05,2025-06-05 12:54:09,SP_08019054_6_48,0.0410084165632724
2025-06-05,2025-06-05 12:54:09,SPO-CH0005A_00010_502,
2025-06-05,2025-06-05 12:54:09,GB_SamplingPoint_107,0.0385405123233795
2025-06-05,2025-06-05 12:54:09,SP_08169009_6_48,0.0365313179790973
2025-06-05,2025-06-05 12:54:09,SPO-PT03071_00010_100,0.0318080894649028
2025-06-05,2025-06-05 12:54:09,SPO-FR03043_10,0.0396840386092662
2025-06-05,2025-06-05 12:54:09,GB_SamplingPoint_127,0.0760841965675354
2025-06-05,2025-06-05 12:54:09,SPO-LU0101A_00010_100,0.044176559895277
2025-06-05,2025-06-05 12:54:09,GB_SamplingPoint_112,0.0379136614501476
2025-06-05,2025-06-05 12:54:09,SP_15030027_6_48,
2025-06-05,2025-06-05 12:54:09,SPO-FR04055_10,
2025-06-05,2025-06-05 12:54:09,SP_28079035_6_48,0.0295692235231399
2025-06-05,2025-06-05 12:54:09,GB_SamplingPoint_205,
2025-06-05,2025-06-05 12:59:09,GB_SamplingPoint_61573,
2025-06-05,2025-06-05 12:59:09,GB_SamplingPoint_112,0.0379136614501476
2025-06-05,2025-06-05 14:34:09,SP_15030027_6_48,
2025-06-05,2025-06-05 14:34:09,SPO-PT03071_00010_100,0.0277732983231544
2025-06-05,2025-06-05 23:24:09,SPO-EE0018A_00010_100,
2025-06-06,2025-06-06 01:04:09,SPO-EE0018A_00010_100,
2025-06-06,2025-06-06 01:04:09,SPO-DK0045A_00010_100,
2025-06-06,2025-06-06 01:09:09,SPO-DK0045A_00010_100,
2025-06-06,2025-06-06 02:49:09,GB_SamplingPoint_107,
2025-06-06,2025-06-06 02:49:09,GB_SamplingPoint_61573,
2025-06-06,2025-06-06 02:49:09,GB_SamplingPoint_205,
2025-06-06,2025-06-06 02:49:09,GB_SamplingPoint_127,
2025-06-06,2025-06-06 02:49:09,GB_SamplingPoint_112,
2025-06-06,2025-06-06 02:49:09,SPO-FR04055_10,
2025-06-06,2025-06-06 02:49:09,SPO-CH0005A_00010_502,
2025-06-06,2025-06-06 02:49:09,SPO-LU0101A_00010_100,
2025-06-06,2025-06-06 02:49:09,SPO-CH0010A_00010_500,
2025-06-06,2025-06-06 10:54:09,SPO-GR0031A_00010_131,0.0327232033014297
2025-06-06,2025-06-06 10:54:09,SPO-GR0022A_00010_101,0.0328103564679622
2025-06-06,2025-06-06 10:59:09,SPO-DK0045A_00010_100,0.0439166948199272
2025-06-06,2025-06-06 10:59:09,SPO-EE0018A_00010_100,
2025-06-06,2025-06-06 12:34:09,SP_08019057_6_48,0.0253776889294385
2025-06-06,2025-06-06 12:34:09,SP_08019054_6_48,0.0269427839666605
2025-06-06,2025-06-06 12:34:09,SPO-CH0005A_00010_502,
2025-06-06,2025-06-06 12:34:09,SP_28092005_6_48,0.0300828460603952
2025-06-06,2025-06-06 12:34:09,SP_08089005_6_48,0.0307648163288831
2025-06-06,2025-06-06 12:34:09,SP_08169009_6_48,
2025-06-06,2025-06-06 12:34:09,SPO-FR04055_10,
2025-06-06,2025-06-06 12:34:09,SP_08301004_6_48,0.0335976146161556
2025-06-06,2025-06-06 12:34:09,SP_30016020_6_48,0.0368131622672081
2025-06-06,2025-06-06 12:34:09,SPO-FR03043_10,
2025-06-06,2025-06-06 12:34:09,SPO-LU0101A_00010_100,
2025-06-06,2025-06-06 12:34:09,SPO-CH0010A_00010_500,
2025-06-06,2025-06-06 12:39:09,GB_SamplingPoint_205,0.0393339022994041
2025-06-06,2025-06-06 12:39:09,GB_SamplingPoint_112,0.0328313186764717
2025-06-06,2025-06-06 12:39:09,GB_SamplingPoint_61573,0.034180287271738
2025-06-06,2025-06-06 12:39:09,GB_SamplingPoint_127,0.0336986668407917
2025-06-06,2025-06-06 12:39:09,SPO-DK0045A_00010_100,
2025-06-06,2025-06-06 12:39:09,GB_SamplingPoint_107,0.033719003200531
2025-06-06,2025-06-06 14:14:09,SPO-PT03082_00010_100,0.0291387159377336
2025-06-06,2025-06-06 14:14:09,SP_28092005_6_48,0.0276725701987743
2025-06-06,2025-06-06 14:14:09,SP_15030027_6_48,0.0394119434058666
2025-06-06,2025-06-06 14:14:09,SPO-PT03083_00010_100,0.0291913170367479
2025-06-06,2025-06-06 14:14:09,SPO-PT03071_00010_100,0.0291387159377336
2025-06-06,2025-06-06 14:19:09,GB_SamplingPoint_61573,0.0376464985311031
2025-06-06,2025-06-06 14:19:09,GB_SamplingPoint_112,0.0380428992211818
2025-06-07,2025-06-07 00:44:09,SPO-EE0018A_00010_100,
2025-06-07,2025-06-07 00:49:09,SPO-DK0045A_00010_100,
2025-06-07,2025-06-07 02:24:09,SPO-EE0018A_00010_100,0.0439872294664382
2025-06-07,2025-06-07 02:29:09,GB_SamplingPoint_127,
2025-06-07,2025-06-07 02:29:09,SPO-DK0045A_00010_100,
2025-06-07,2025-06-07 02:29:09,SPO-CH0005A_00010_502,
2025-06-07,2025-06-07 02:29:09,SPO-CH0010A_00010_500,
2025-06-07,2025-06-07 02:29:09,GB_SamplingPoint_107,
2025-06-07,2025-06-07 02:29:09,SPO-LU0101A_00010_100,
2025-06-07,2025-06-07 02:29:09,GB_SamplingPoint_112,
2025-06-07,2025-06-07 02:29:09,SPO-FR04055_10,
2025-06-07,2025-06-07 02:29:09,GB_SamplingPoint_205,
2025-06-07,2025-06-07 02:29:09,GB_SamplingPoint_61573,
2025-06-07,2025-06-07 04:09:09,GB_SamplingPoint_61573,
2025-06-07,2025-06-07 10:39:09,SPO-EE0018A_00010_100,0.0358671285212039
2025-06-07,2025-06-07 10:39:09,SPO-DK0045A_00010_100,0.0342342518270015
2025-06-07,2025-06-07 12:14:09,SP_08301004_6_48,0.0393642708659172
2025-06-07,2025-06-07 12:14:09,SPO-CH0010A_00010_500,
2025-06-07,2025-06-07 12:14:09,SP_08089005_6_48,0.0393642708659172
2025-06-07,2025-06-07 12:14:09,SPO-GR0031A_00010_131,0.0308880154043436
2025-06-07,2025-06-07 12:14:09,SPO-FR03043_10,0.0307272709906101
2025-06-07,2025-06-07 12:14:09,SP_08019057_6_48,0.0363266766071319
2025-06-07,2025-06-07 12:14:09,SPO-CH0005A_00010_502,
2025-06-07,2025-06-07 12:14:09,SP_08019054_6_48,0.0376441478729248
2025-06-07,2025-06-07 12:14:09,SP_28079035_6_48,0.0307106506079435
2025-06-07,2025-06-07 12:14:09,SP_08169009_6_48,0.0393642708659172
2025-06-07,2025-06-07 12:19:09,SPO-DK0045A_00010_100,0.0353391021490097
2025-06-07,2025-06-07 12:19:09,GB_SamplingPoint_107,
2025-06-07,2025-06-07 12:19:09,SPO-LU0101A_00010_100,0.0636309757828712
2025-06-07,2025-06-07 12:19:09,GB_SamplingPoint_127,0.050647921860218
2025-06-07,2025-06-07 12:19:09,GB_SamplingPoint_112,0.0624537132680416
2025-06-07,2025-06-07 12:19:09,GB_SamplingPoint_61573,0.0557391308248043
2025-06-07,2025-06-07 12:19:09,GB_SamplingPoint_205,0.053137619048357
2025-06-07,2025-06-07 12:19:09,SPO-FR04055_10,0.10357266664505
2025-06-07,2025-06-07 13:54:09,SP_28092005_6_48,0.0346390828490257
2025-06-07,2025-06-07 13:54:09,SP_08019057_6_48,0.0366200134158134
2025-06-07,2025-06-07 13:54:09,SPO-PT03083_00010_100,0.0324833318591117
2025-06-07,2025-06-07 13:54:09,SPO-PT03082_00010_100,0.0318175069987773
2025-06-07,2025-06-07 13:54:09,SP_08019054_6_48,0.0366200134158134
2025-06-07,2025-06-07 13:54:09,SP_30016020_6_48,0.030321754515171
2025-06-07,2025-06-07 13:54:09,SPO-PT03071_00010_100,0.0360544584691524
2025-06-07,2025-06-07 13:54:09,SP_28079035_6_48,0.0362598598003387
2025-06-07,2025-06-07 13:54:09,SP_15030027_6_48,0.0284295510500669
2025-06-07,2025-06-07 13:59:09,GB_SamplingPoint_112,0.0573848076164722
2025-06-07,2025-06-07 13:59:09,GB_SamplingPoint_127,
2025-06-07,2025-06-07 13:59:09,GB_SamplingPoint_61573,0.0604404136538505
2025-06-07,2025-06-07 13:59:09,GB_SamplingPoint_107,
2025-06-07,2025-06-07 13:59:09,SP_15030027_6_48,0.0284295510500669
2025-05-20,2025-05-20 09:37:02,SPO-EE0018A_00010_100,
2025-05-20,2025-05-20 11:12:02,SPO-GR0022A_00010_101,0.0367441475391387
2025-05-20,2025-05-20 11:12:02,SPO-CH0005A_00010_502,
2025-05-20,2025-05-20 11:12:02,SPO-GR0031A_00010_131,0.0318355523049831
2025-05-20,2025-05-20 11:17:02,SPO-EE0018A_00010_100,0.0328427404165267
2025-05-20,2025-05-20 11:17:02,SPO-DK0045A_00010_100,0.0280275624245405
2025-05-20,2025-05-20 11:17:02,GB_SamplingPoint_61573,0.0290366522967815
2025-05-20,2025-05-20 12:52:02,SP_15030027_6_48,0.0293809287250041
2025-05-20,2025-05-20 12:52:02,SPO-FR03043_10,0.0321099162101745
2025-05-20,2025-05-20 12:52:02,SP_28092005_6_48,0.0267542507499456
2025-05-20,2025-05-20 12:52:02,SP_28079035_6_48,0.029072618111968
2025-05-20,2025-05-20 12:52:02,SP_08301004_6_48,0.028365671634674
2025-05-20,2025-05-20 12:52:02,SP_08019057_6_48,0.0299002584069967
2025-05-20,2025-05-20 12:52:02,SP_08089005_6_48,0.028365671634674
2025-05-20,2025-05-20 12:52:02,SP_08019054_6_48,0.0284031741321086
2025-05-20,2025-05-20 12:52:02,SPO-LU0101A_00010_100,0.031490609049797
2025-05-20,2025-05-20 12:52:02,SPO-CH0005A_00010_502,0.0319204963743686
2025-05-20,2025-05-20 12:52:02,SPO-FR04055_10,0.0333370901644229
2025-05-20,2025-05-20 12:52:02,SP_08169009_6_48,0.0248296838253736
2025-05-20,2025-05-20 12:52:02,SP_30016020_6_48,0.0328625999391078
2025-05-20,2025-05-20 12:52:02,SPO-CH0010A_00010_500,
2025-05-20,2025-05-20 12:52:02,SPO-PT03071_00010_100,0.0323875211179256
2025-05-20,2025-05-20 12:52:02,SPO-PT03082_00010_100,0.033907227218151
2025-05-20,2025-05-20 12:52:02,SPO-PT03083_00010_100,0.0366953797638416
2025-05-20,2025-05-20 12:57:02,GB_SamplingPoint_107,0.0267142988741397
2025-05-20,2025-05-20 12:57:02,GB_SamplingPoint_61573,0.0315854996442794
2025-05-20,2025-05-20 12:57:02,GB_SamplingPoint_205,0.0296298991888761
2025-05-20,2025-05-20 12:57:02,GB_SamplingPoint_112,0.0304141547530889
2025-05-20,2025-05-20 12:57:02,SPO-LU0101A_00010_100,0.031490609049797
2025-05-20,2025-05-20 12:57:02,SPO-DK0045A_00010_100,0.0292236190289258
2025-05-20,2025-05-20 12:57:02,GB_SamplingPoint_127,0.0300184842199087
2025-05-21,2025-05-21 10:52:02,SPO-GR0022A_00010_101,0.0341510474681854
2025-05-21,2025-05-21 10:52:02,SPO-GR0031A_00010_131,0.0317142494022846
2025-06-09,2025-06-09 03:29:09,GB_SamplingPoint_61573,
2025-06-10,2025-06-10 13:04:09,SPO-DK0045A_00010_100,
2025-06-10,2025-06-10 13:04:09,GB_SamplingPoint_127,0.041415449231863
2025-06-10,2025-06-10 13:04:09,GB_SamplingPoint_107,0.0411782786250114
2025-06-10,2025-06-10 13:04:09,GB_SamplingPoint_61573,0.037332285195589
2025-06-10,2025-06-10 13:04:09,GB_SamplingPoint_112,0.0386051498353481
2025-06-10,2025-06-10 13:04:09,GB_SamplingPoint_205,0.0430927760899066
